Date,Location,Temperature_C,Rainfall_mm,Humidity_%,WindSpeed_kmph
2024-01-28,Nagpur,19.7,0.0,49.7,3.2
2024-01-28,Indore,28.2,0.0,61.9,8.4
2024-01-29,Delhi,23.3,3.1,47.5,14.3
2024-01-29,Karnal,17.1,8.2,88.3,11.1
2024-01-29,Ludhiana,13.7,0.0,70.5,13.8
2024-01-29,Nagpur,21.1,26.0,69.8,13.9
2024-01-29,Indore,33.2,0.0,76.5,8.6
2024-01-30,Delhi,15.8,0.0,67.0,0.5
2024-01-30,Karnal,20.9,29.1,49.6,6.9
2024-01-30,Ludhiana,10.4,0.0,77.7,11.4
2024-01-30,Nagpur,20.5,0.0,34.5,8.1
2024-01-30,Indore,21.3,0.0,56.7,11.8
2024-01-31,Delhi,27.3,0.0,51.2,3.4
2024-01-31,Karnal,26.8,0.0,65.0,12.7
2024-01-31,Ludhiana,37.4,37.8,32.0,7.7
2024-01-31,Nagpur,13.6,0.0,39.2,9.8
2024-01-31,Indore,30.9,0.0,57.5,8.9
2024-02-01,Delhi,20.8,1.0,81.0,2.6
2024-02-01,Karnal,18.9,0.0,88.9,3.9
2024-02-01,Ludhiana,33.8,0.0,86.6,0.3
2024-02-01,Nagpur,22.2,0.0,42.0,6.2
2024-02-01,Indore,12.8,11.8,76.0,0.6
2024-02-02,Delhi,39.1,0.0,78.8,7.2
2024-02-02,Karnal,19.8,0.0,75.7,9.1
2024-02-02,Ludhiana,30.5,0.0,34.3,3.0
2024-02-02,Nagpur,27.0,0.0,68.4,11.5
2024-02-02,Indore,18.6,2.0,30.1,4.5
2024-02-03,Delhi,17.8,0.0,83.4,2.6
2024-02-03,Karnal,29.6,0.0,68.5,8.7
2024-02-03,Ludhiana,35.5,0.0,75.7,1.2
2024-02-03,Nagpur,10.2,47.0,37.0,2.7
2024-02-03,Indore,22.7,0.0,31.9,6.6
2024-02-04,Delhi,36.7,0.0,32.7,10.4
2024-02-04,Karnal,37.1,10.6,88.3,8.3
2024-02-04,Ludhiana,25.0,45.4,52.1,14.9
2024-02-04,Nagpur,34.9,0.0,30.3,2.5
2024-02-04,Indore,13.5,0.0,31.6,1.4
2024-02-05,Delhi,29.7,0.0,79.1,1.2
2024-02-05,Karnal,12.4,0.0,88.8,7.8
2024-02-05,Ludhiana,15.8,0.0,88.0,4.4
2024-02-05,Nagpur,25.0,0.0,45.8,6.6
2024-02-05,Indore,32.9,0.0,37.9,5.0
2024-02-06,Delhi,23.0,0.0,56.4,14.3
2024-02-06,Karnal,14.8,0.0,79.6,13.7
2024-02-06,Ludhiana,22.2,0.0,89.2,4.7
2024-02-06,Nagpur,37.8,29.9,37.8,5.2
2024-02-06,Indore,22.2,0.0,78.8,10.8
2024-02-07,Delhi,28.7,0.0,51.6,11.2
2024-02-07,Karnal,22.6,6.5,65.5,12.3
2024-02-07,Ludhiana,38.3,0.0,87.3,3.0
2024-02-07,Nagpur,12.1,0.0,42.2,6.0
2024-02-07,Indore,14.9,0.0,64.6,13.1
2024-02-08,Delhi,28.7,0.0,63.7,8.2
2024-02-08,Karnal,27.0,0.0,78.9,8.5
2024-02-08,Ludhiana,11.5,0.0,52.9,9.8
2024-02-08,Nagpur,27.5,0.0,31.2,1.1
2024-02-08,Indore,35.4,0.0,68.5,14.2
2024-02-09,Delhi,26.9,0.0,71.7,13.9
2024-02-09,Karnal,24.5,0.0,41.8,7.7
2024-02-09,Ludhiana,21.2,23.3,69.6,6.7
2024-02-09,Nagpur,16.9,0.0,57.6,3.0
2024-02-09,Indore,40.0,36.2,50.1,4.1
2024-02-10,Delhi,11.1,0.0,62.3,5.3
2024-02-10,Karnal,24.5,0.0,48.0,4.9
2024-02-10,Ludhiana,21.2,0.0,65.8,2.5
2024-02-10,Nagpur,13.3,0.0,65.4,4.9
2024-02-10,Indore,11.4,0.0,87.5,11.9
2024-02-11,Delhi,22.1,0.0,53.9,10.7
2024-02-11,Karnal,36.4,0.0,40.5,0.3
2024-02-11,Ludhiana,32.7,49.0,83.9,1.2
2024-02-11,Nagpur,19.1,0.0,59.2,1.7
2024-02-11,Indore,14.4,0.0,52.4,13.8
2024-02-12,Delhi,34.0,0.0,81.5,14.3
2024-02-12,Karnal,27.4,8.2,32.9,1.7
2024-02-12,Ludhiana,25.3,0.0,75.3,3.8
2024-02-12,Nagpur,17.8,0.0,70.5,2.0
2024-02-12,Indore,13.8,48.1,31.9,14.1
2024-02-13,Delhi,20.9,39.2,40.9,5.9
2024-02-13,Karnal,11.1,25.8,80.9,10.0
2024-02-13,Ludhiana,16.9,0.0,69.0,14.2
2024-02-13,Nagpur,18.8,19.8,39.7,12.4
2024-02-13,Indore,32.4,0.0,64.4,5.0
2024-02-14,Delhi,20.9,0.0,30.5,0.7
2024-02-14,Karnal,15.8,35.2,87.5,13.9
2024-02-14,Ludhiana,12.6,0.0,57.1,13.8
2024-02-14,Nagpur,12.7,0.0,78.7,11.3
2024-02-14,Indore,38.3,21.9,54.6,1.4
2024-02-15,Delhi,22.9,0.0,59.0,12.6
2024-02-15,Karnal,29.1,0.0,46.9,12.5
2024-02-15,Ludhiana,35.3,5.7,48.8,0.7
2024-02-15,Nagpur,30.9,0.0,35.3,3.4
2024-02-15,Indore,23.1,0.0,58.0,10.3
2024-02-16,Delhi,22.7,0.0,45.3,9.2
2024-02-16,Karnal,10.5,0.0,82.8,5.0
2024-02-16,Ludhiana,28.2,24.1,83.5,8.8
2024-02-16,Nagpur,27.5,0.0,39.5,9.1
2024-02-16,Indore,24.0,0.0,63.5,10.4
2024-02-17,Delhi,15.7,0.0,82.6,0.1
2024-02-17,Karnal,11.9,0.0,46.8,0.4
2024-02-17,Ludhiana,26.2,0.0,89.8,6.4
2024-02-17,Nagpur,14.1,0.0,32.2,1.9
2024-02-17,Indore,31.7,0.0,33.7,2.9
2024-02-18,Delhi,11.6,0.0,80.1,4.4
2024-02-18,Karnal,13.5,0.0,43.1,13.8
2024-02-18,Ludhiana,11.9,0.0,69.6,0.9
2024-02-18,Nagpur,11.2,15.9,43.2,2.8
2024-02-18,Indore,22.4,24.2,34.7,13.3
2024-02-19,Delhi,25.1,9.2,79.5,12.4
2024-02-19,Karnal,12.8,0.0,79.7,2.0
2024-02-19,Ludhiana,25.1,0.0,57.6,2.0
2024-02-19,Nagpur,36.8,47.2,65.1,3.4
2024-02-19,Indore,39.5,0.0,45.5,0.4
2024-02-20,Delhi,34.0,0.0,76.8,5.1
2024-02-20,Karnal,28.1,0.0,54.5,5.0
2024-02-20,Ludhiana,28.8,41.8,65.1,8.2
2024-02-20,Nagpur,23.9,0.0,50.4,11.7
2024-02-20,Indore,14.3,0.0,64.3,13.8
2024-02-21,Delhi,25.3,0.0,31.9,2.4
2024-02-21,Karnal,28.8,0.0,83.1,5.0
2024-02-21,Ludhiana,14.4,0.0,81.3,4.5
2024-02-21,Nagpur,17.1,0.0,56.4,4.1
2024-02-21,Indore,38.2,0.0,45.0,3.5
2024-02-22,Delhi,12.3,0.0,58.2,13.7
2024-02-22,Karnal,39.8,0.0,48.5,8.8
2024-02-22,Ludhiana,36.6,0.0,35.0,11.5
2024-02-22,Nagpur,12.2,0.0,60.7,10.2
2024-02-22,Indore,13.3,10.9,86.1,5.8
2024-02-23,Delhi,27.4,0.0,48.3,1.2
2024-02-23,Karnal,16.0,8.5,76.0,1.4
2024-02-23,Ludhiana,11.2,0.0,40.3,4.2
2024-02-23,Nagpur,36.8,0.0,87.8,9.3
2024-02-23,Indore,14.6,4.7,74.7,6.2
2024-02-24,Delhi,18.1,0.0,67.0,6.6
2024-02-24,Karnal,21.5,0.0,70.2,14.0
2024-02-24,Ludhiana,24.7,0.0,82.7,13.8
2024-02-24,Nagpur,38.6,47.8,44.3,4.9
2024-02-24,Indore,31.7,0.0,47.6,11.9
2024-02-25,Delhi,34.6,40.7,36.2,8.4
2024-02-25,Karnal,34.6,0.0,80.1,0.1
2024-02-25,Ludhiana,28.5,0.0,86.8,11.1
2024-02-25,Nagpur,20.0,22.4,82.2,3.9
2024-02-25,Indore,19.0,0.0,48.2,8.2
2024-02-26,Delhi,36.9,26.1,31.8,14.8
2024-02-26,Karnal,25.5,0.0,53.6,5.0
2024-02-26,Ludhiana,11.7,0.0,85.2,11.3
2024-02-26,Nagpur,10.4,13.4,66.4,1.6
2024-02-26,Indore,20.3,0.0,79.3,14.8
2024-02-27,Delhi,24.4,19.5,73.8,14.4
2024-02-27,Karnal,39.5,0.0,45.8,5.7
2024-02-27,Ludhiana,23.8,0.0,32.1,0.5
2024-02-27,Nagpur,15.9,0.0,67.6,14.0
2024-02-27,Indore,16.3,39.6,34.6,10.2
2024-02-28,Delhi,33.8,43.7,68.5,5.4
2024-02-28,Karnal,22.3,0.0,55.8,1.4
2024-02-28,Ludhiana,19.3,47.3,53.5,10.2
2024-02-28,Nagpur,15.9,0.0,70.1,0.4
2024-02-28,Indore,17.2,0.0,38.9,9.5
2024-02-29,Delhi,19.1,0.0,76.1,13.2
2024-02-29,Karnal,16.9,0.0,86.7,8.0
2024-02-29,Ludhiana,19.8,31.1,89.7,5.4
2024-02-29,Nagpur,10.7,0.0,55.3,14.2
2024-02-29,Indore,32.5,0.0,39.9,10.3
2024-03-01,Delhi,15.6,0.0,33.5,1.6
2024-03-01,Karnal,17.3,14.4,73.6,10.0
2024-03-01,Ludhiana,27.8,0.0,56.8,8.6
2024-03-01,Nagpur,13.5,0.0,34.1,12.9
2024-03-01,Indore,14.9,15.4,42.1,5.2
2024-03-02,Delhi,36.5,0.0,65.8,13.1
2024-03-02,Karnal,10.5,1.2,60.9,4.6
2024-03-02,Ludhiana,29.6,20.0,58.9,6.8
2024-03-02,Nagpur,21.5,3.6,59.3,14.6
2024-03-02,Indore,35.6,0.0,87.4,0.0
2024-03-03,Delhi,17.1,0.0,42.3,12.2
2024-03-03,Karnal,23.5,0.0,65.5,1.9
2024-03-03,Ludhiana,15.8,0.2,50.2,1.9
2024-03-03,Nagpur,35.6,0.0,46.5,8.2
2024-03-03,Indore,32.9,36.1,57.3,10.4
2024-03-04,Delhi,16.1,40.6,87.2,9.4
2024-03-04,Karnal,29.5,40.9,61.6,9.1
2024-03-04,Ludhiana,12.5,0.0,61.4,6.6
2024-03-04,Nagpur,11.1,0.0,75.0,13.8
2024-03-04,Indore,17.2,0.0,66.8,13.7
2024-03-05,Delhi,38.9,47.5,43.2,12.4
2024-03-05,Karnal,37.0,0.0,55.4,2.4
2024-03-05,Ludhiana,21.7,0.0,62.7,4.6
2024-03-05,Nagpur,34.2,0.0,38.7,5.1
2024-03-05,Indore,32.9,0.0,55.1,4.8
2024-03-06,Delhi,20.7,0.0,59.5,2.5
2024-03-06,Karnal,21.9,37.3,80.2,6.2
2024-03-06,Ludhiana,28.0,0.0,75.0,12.6
2024-03-06,Nagpur,26.4,0.0,56.1,4.0
2024-03-06,Indore,34.0,0.0,37.7,0.7
2024-03-07,Delhi,38.3,0.0,59.8,7.2
2024-03-07,Karnal,11.4,0.0,56.4,13.1
2024-03-07,Ludhiana,12.2,0.0,72.8,8.7
2024-03-07,Nagpur,27.2,0.0,75.3,12.0
2024-03-07,Indore,18.2,20.6,61.7,3.5
2024-03-08,Delhi,25.4,30.4,79.4,11.3
2024-03-08,Karnal,12.0,18.2,42.0,12.3
2024-03-08,Ludhiana,15.0,43.3,87.6,8.3
2024-03-08,Nagpur,39.5,0.0,75.4,7.5
2024-03-08,Indore,26.2,36.2,37.8,7.5
2024-03-09,Delhi,18.8,24.1,43.3,9.1
2024-03-09,Karnal,25.7,8.6,82.5,12.9
2024-03-09,Ludhiana,31.5,21.0,57.8,11.6
2024-03-09,Nagpur,35.9,0.0,84.5,0.1
2024-03-09,Indore,25.4,0.0,30.2,0.3
2024-03-10,Delhi,38.0,0.0,54.2,8.6
2024-03-10,Karnal,27.7,9.2,60.3,1.7
2024-03-10,Ludhiana,37.6,0.0,63.4,4.5
2024-03-10,Nagpur,34.2,10.9,46.6,5.0
2024-03-10,Indore,13.7,0.0,66.0,3.8
2024-03-11,Delhi,18.9,0.0,89.2,7.4
2024-03-11,Karnal,25.1,0.0,58.6,3.4
2024-03-11,Ludhiana,38.8,18.8,60.5,7.1
2024-03-11,Nagpur,23.6,9.1,70.7,1.1
2024-03-11,Indore,19.3,0.0,40.7,4.8
2024-03-12,Delhi,26.3,0.0,40.9,9.3
2024-03-12,Karnal,31.8,0.0,37.2,9.3
2024-03-12,Ludhiana,26.0,0.0,60.8,5.2
2024-03-12,Nagpur,37.0,0.0,62.6,12.6
2024-03-12,Indore,29.7,26.5,81.5,2.6
2024-03-13,Delhi,33.8,16.7,56.6,12.3
2024-03-13,Karnal,23.0,0.0,51.1,4.3
2024-03-13,Ludhiana,18.3,0.0,63.9,13.6
2024-03-13,Nagpur,13.7,0.0,65.1,6.3
2024-03-13,Indore,22.0,40.3,80.5,2.6
2024-03-14,Delhi,19.5,0.0,71.9,1.7
2024-03-14,Karnal,20.6,0.0,48.6,10.7
2024-03-14,Ludhiana,31.6,0.0,52.2,3.1
2024-03-14,Nagpur,22.1,0.0,77.2,0.1
2024-03-14,Indore,39.6,32.2,46.6,4.6
2024-03-15,Delhi,19.4,0.0,50.8,12.6
2024-03-15,Karnal,13.9,0.0,74.1,6.3
2024-03-15,Ludhiana,17.4,0.0,57.6,9.3
2024-03-15,Nagpur,39.1,0.0,31.3,11.5
2024-03-15,Indore,20.3,0.0,37.0,9.8
2024-03-16,Delhi,18.4,0.0,53.6,1.3
2024-03-16,Karnal,10.9,0.0,85.2,3.0
2024-03-16,Ludhiana,24.7,0.0,73.0,11.0
2024-03-16,Nagpur,30.2,0.0,60.6,12.7
2024-03-16,Indore,22.3,0.0,88.3,14.4
2024-03-17,Delhi,28.0,0.0,48.4,9.0
2024-03-17,Karnal,24.3,0.0,55.0,12.1
2024-03-17,Ludhiana,25.2,22.4,38.5,3.1
2024-03-17,Nagpur,21.0,0.0,77.4,2.2
2024-03-17,Indore,17.9,0.0,33.2,4.9
2024-03-18,Delhi,26.5,0.0,34.7,9.1
2024-03-18,Karnal,15.6,0.0,64.2,2.3
2024-03-18,Ludhiana,18.3,0.0,39.4,14.7
2024-03-18,Nagpur,32.2,0.0,78.3,0.8
2024-03-18,Indore,26.5,0.0,46.0,1.6
2024-03-19,Delhi,21.7,14.2,63.1,9.1
2024-03-19,Karnal,14.8,0.0,78.3,13.0
2024-03-19,Ludhiana,10.0,0.0,84.3,7.5
2024-03-19,Nagpur,33.4,0.0,40.8,0.7
2024-03-19,Indore,28.2,28.3,32.8,13.5
2024-03-20,Delhi,30.0,8.9,79.4,14.0
2024-03-20,Karnal,15.3,0.0,35.6,8.2
2024-03-20,Ludhiana,39.4,0.0,89.3,0.4
2024-03-20,Nagpur,36.1,0.0,68.0,14.5
2024-03-20,Indore,21.2,0.0,69.4,3.2
2024-03-21,Delhi,29.5,0.0,47.7,7.4
2024-03-21,Karnal,32.1,43.3,77.3,3.2
2024-03-21,Ludhiana,37.3,0.0,88.7,12.7
2024-03-21,Nagpur,25.6,7.3,46.4,9.2
2024-03-21,Indore,37.1,0.0,47.5,7.1
2024-03-22,Delhi,31.5,0.0,81.4,3.3
2024-03-22,Karnal,33.3,37.5,74.3,6.7
2024-03-22,Ludhiana,14.8,0.0,63.8,8.7
2024-03-22,Nagpur,22.4,0.0,32.2,7.9
2024-03-22,Indore,33.7,25.0,74.6,13.6
2024-03-23,Delhi,11.3,0.0,56.1,5.4
2024-03-23,Karnal,30.2,0.0,53.0,2.8
2024-03-23,Ludhiana,17.9,9.4,64.8,4.4
2024-03-23,Nagpur,12.8,10.0,73.4,11.1
2024-03-23,Indore,16.5,0.0,34.6,13.3
2024-03-24,Delhi,17.5,24.5,61.2,6.9
2024-03-24,Karnal,28.2,0.0,58.0,6.7
2024-03-24,Ludhiana,29.8,0.0,49.8,1.5
2024-03-24,Nagpur,35.6,0.0,48.4,12.6
2024-03-24,Indore,20.5,44.8,37.6,11.2
2024-03-25,Delhi,21.1,23.0,85.4,13.4
2024-03-25,Karnal,18.3,0.0,65.5,5.9
2024-03-25,Ludhiana,16.7,0.0,59.6,8.9
2024-03-25,Nagpur,33.8,35.7,72.8,8.7
2024-03-25,Indore,35.6,36.0,43.8,10.4
2024-03-26,Delhi,36.3,0.0,42.6,12.7
2024-03-26,Karnal,24.7,0.0,64.6,5.7
2024-03-26,Ludhiana,36.3,2.6,48.1,0.4
2024-03-26,Nagpur,27.5,19.8,86.1,4.7
2024-03-26,Indore,16.4,0.0,59.1,7.4
2024-03-27,Delhi,31.8,0.0,53.0,14.5
2024-03-27,Karnal,20.5,34.2,79.8,1.1
2024-03-27,Ludhiana,21.1,17.3,73.1,10.0
2024-03-27,Nagpur,14.5,0.0,73.8,11.1
2024-03-27,Indore,25.6,0.0,48.1,10.6
2024-03-28,Delhi,37.9,0.0,60.4,11.5
2024-03-28,Karnal,19.5,0.0,36.7,7.6
2024-03-28,Ludhiana,26.9,1.8,33.7,0.9
2024-03-28,Nagpur,28.3,0.0,49.6,13.3
2024-03-28,Indore,20.8,0.0,46.1,4.2
2024-03-29,Delhi,34.5,0.0,83.0,1.1
2024-03-29,Karnal,38.1,0.0,85.3,7.3
2024-03-29,Ludhiana,26.0,26.5,36.7,1.5
2024-03-29,Nagpur,28.5,0.0,86.9,9.5
2024-03-29,Indore,25.7,0.0,72.3,12.0
2024-03-30,Delhi,19.2,20.7,61.4,0.3
2024-03-30,Karnal,38.7,0.0,79.5,9.3
2024-03-30,Ludhiana,39.1,0.0,38.9,7.5
2024-03-30,Nagpur,33.1,0.0,49.4,8.9
2024-03-30,Indore,26.0,2.8,67.1,8.1
2024-03-31,Delhi,34.4,0.0,45.1,11.3
2024-03-31,Karnal,16.2,0.0,45.0,5.7
2024-03-31,Ludhiana,33.0,27.2,50.5,14.8
2024-03-31,Nagpur,28.3,31.8,39.3,14.4
2024-03-31,Indore,10.2,0.0,50.0,11.4
2024-04-01,Delhi,29.7,0.0,47.0,4.4
2024-04-01,Karnal,29.0,0.0,61.0,6.3
2024-04-01,Ludhiana,40.0,0.0,68.4,12.5
2024-04-01,Nagpur,36.4,0.0,44.6,3.0
2024-04-01,Indore,34.1,25.0,46.8,6.1
2024-04-02,Delhi,39.8,39.7,51.0,8.4
2024-04-02,Karnal,17.6,1.0,34.4,10.8
2024-04-02,Ludhiana,24.8,0.0,40.8,8.8
2024-04-02,Nagpur,20.7,45.9,72.9,5.4
2024-04-02,Indore,39.6,0.0,85.1,2.0
2024-04-03,Delhi,26.5,0.0,38.6,12.5
2024-04-03,Karnal,15.9,0.0,63.8,10.6
2024-04-03,Ludhiana,34.3,37.7,77.2,2.2
2024-04-03,Nagpur,32.2,0.0,41.2,10.8
2024-04-03,Indore,10.3,0.0,85.0,12.7
2024-04-04,Delhi,10.4,25.8,41.4,6.8
2024-04-04,Karnal,15.3,0.0,60.6,11.5
2024-04-04,Ludhiana,31.8,0.0,43.3,2.6
2024-04-04,Nagpur,10.6,20.7,73.1,0.7
2024-04-04,Indore,12.9,9.8,48.5,9.3
2024-04-05,Delhi,39.4,4.2,32.0,7.1
2024-04-05,Karnal,33.4,7.3,69.4,8.3
2024-04-05,Ludhiana,31.9,0.0,65.1,7.9
2024-04-05,Nagpur,21.6,13.1,37.8,14.0
2024-04-05,Indore,37.4,0.0,45.1,3.7
2024-04-06,Delhi,24.8,0.0,39.0,2.6
2024-04-06,Karnal,20.2,0.0,81.5,10.9
2024-04-06,Ludhiana,27.0,0.0,59.6,2.1
2024-04-06,Nagpur,14.5,0.0,43.5,0.7
2024-04-06,Indore,21.0,31.8,89.0,6.5
2024-04-07,Delhi,21.8,0.0,45.8,7.3
2024-04-07,Karnal,11.0,0.0,45.4,11.9
2024-04-07,Ludhiana,10.1,49.8,36.6,10.1
2024-04-07,Nagpur,33.5,0.0,41.0,11.8
2024-04-07,Indore,19.4,0.0,67.6,8.2
2024-04-08,Delhi,28.9,0.0,73.4,9.0
2024-04-08,Karnal,37.5,0.0,84.3,8.7
2024-04-08,Ludhiana,25.0,14.2,63.1,14.2
2024-04-08,Nagpur,34.3,0.0,77.4,4.9
2024-04-08,Indore,33.9,0.0,60.3,10.6
2024-04-09,Delhi,12.4,0.0,56.8,5.6
2024-04-09,Karnal,22.0,0.0,44.9,6.2
2024-04-09,Ludhiana,39.8,0.0,81.6,10.0
2024-04-09,Nagpur,34.8,0.0,83.3,5.5
2024-04-09,Indore,18.0,0.0,62.3,10.6
2024-04-10,Delhi,11.5,12.6,58.8,5.8
2024-04-10,Karnal,12.7,0.0,39.0,2.5
2024-04-10,Ludhiana,39.1,38.2,85.8,9.1
2024-04-10,Nagpur,20.2,0.0,33.1,0.5
2024-04-10,Indore,31.2,0.0,64.7,11.7
2024-04-11,Delhi,35.0,0.0,79.3,5.2
2024-04-11,Karnal,30.6,15.6,68.3,5.8
2024-04-11,Ludhiana,38.8,0.0,69.4,11.0
2024-04-11,Nagpur,21.7,17.9,56.3,10.2
2024-04-11,Indore,34.0,12.6,67.0,5.0
2024-04-12,Delhi,36.2,0.0,56.7,13.4
2024-04-12,Karnal,15.7,0.0,84.6,11.3
2024-04-12,Ludhiana,17.2,7.8,74.0,9.7
2024-04-12,Nagpur,19.3,0.0,77.3,11.7
2024-04-12,Indore,25.3,23.6,35.6,5.2
2024-04-13,Delhi,13.0,0.0,68.3,12.4
2024-04-13,Karnal,29.1,0.0,76.8,7.3
2024-04-13,Ludhiana,17.8,49.3,44.3,0.5
2024-04-13,Nagpur,38.4,0.0,52.5,3.3
2024-04-13,Indore,38.2,0.0,61.6,6.7
2024-04-14,Delhi,38.8,0.0,87.4,11.5
2024-04-14,Karnal,17.3,0.0,62.8,12.2
2024-04-14,Ludhiana,37.9,0.0,74.5,2.3
2024-04-14,Nagpur,17.6,0.0,67.1,3.5
2024-04-14,Indore,10.1,0.0,53.1,11.2
2024-04-15,Delhi,30.4,0.0,62.8,3.5
2024-04-15,Karnal,15.7,0.0,76.4,14.0
2024-04-15,Ludhiana,24.6,0.0,73.4,9.0
2024-04-15,Nagpur,36.8,0.0,32.7,8.7
2024-04-15,Indore,15.2,0.0,69.1,15.0
2024-04-16,Delhi,12.8,0.0,67.3,6.4
2024-04-16,Karnal,17.4,0.0,80.2,10.6
2024-04-16,Ludhiana,32.7,0.0,47.2,13.1
2024-04-16,Nagpur,19.0,0.0,78.0,13.5
2024-04-16,Indore,36.9,0.0,31.6,2.5
2024-04-17,Delhi,30.1,0.0,56.3,7.8
2024-04-17,Karnal,33.9,0.0,74.6,8.2
2024-04-17,Ludhiana,16.8,0.0,35.6,0.5
2024-04-17,Nagpur,20.3,0.0,80.2,14.9
2024-04-17,Indore,28.3,0.0,65.9,12.7
2024-04-18,Delhi,19.6,4.3,49.2,3.6
2024-04-18,Karnal,35.3,24.0,49.8,7.7
2024-04-18,Ludhiana,16.9,40.7,50.0,10.5
2024-04-18,Nagpur,31.7,0.0,30.0,2.2
2024-04-18,Indore,25.3,16.3,30.7,5.5
2024-04-19,Delhi,29.7,1.5,67.1,3.7
2024-04-19,Karnal,17.2,0.0,41.2,1.5
2024-04-19,Ludhiana,34.6,0.0,31.1,3.9
2024-04-19,Nagpur,38.6,0.0,66.7,0.9
2024-04-19,Indore,19.5,48.4,80.1,12.5
2024-04-20,Delhi,30.8,0.0,53.1,13.0
2024-04-20,Karnal,29.8,0.0,81.7,12.0
2024-04-20,Ludhiana,22.0,0.0,43.8,6.8
2024-04-20,Nagpur,12.5,0.0,57.9,7.9
2024-04-20,Indore,28.1,0.0,78.7,10.1
2024-04-21,Delhi,18.5,0.0,32.6,7.6
2024-04-21,Karnal,39.4,0.0,56.4,2.9
2024-04-21,Ludhiana,17.5,30.7,61.0,10.8
2024-04-21,Nagpur,20.1,2.1,74.4,0.5
2024-04-21,Indore,18.3,0.0,62.6,14.1
2024-04-22,Delhi,21.6,19.7,57.6,6.3
2024-04-22,Karnal,24.7,21.9,38.2,11.1
2024-04-22,Ludhiana,11.4,0.0,65.9,1.8
2024-04-22,Nagpur,16.3,38.0,63.8,0.6
2024-04-22,Indore,39.9,0.0,36.9,8.8
2024-04-23,Delhi,34.1,0.0,43.0,2.2
2024-04-23,Karnal,34.9,12.0,32.2,12.1
2024-04-23,Ludhiana,34.5,0.0,33.6,7.0
2024-04-23,Nagpur,25.3,38.6,54.3,4.9
2024-04-23,Indore,36.2,0.0,59.1,7.9
2024-04-24,Delhi,27.8,0.0,86.4,6.0
2024-04-24,Karnal,38.6,16.8,46.8,2.9
2024-04-24,Ludhiana,28.7,7.3,31.3,7.0
2024-04-24,Nagpur,18.2,0.0,67.1,2.3
2024-04-24,Indore,30.7,0.0,33.7,7.8
2024-04-25,Delhi,35.1,22.7,47.5,5.1
2024-04-25,Karnal,12.0,0.0,35.9,2.3
2024-04-25,Ludhiana,25.2,43.4,68.7,3.2
2024-04-25,Nagpur,28.3,0.0,61.1,14.9
2024-04-25,Indore,25.0,0.0,37.0,8.4
2024-04-26,Delhi,27.7,34.2,66.3,1.7
2024-04-26,Karnal,30.7,20.7,63.4,11.5
2024-04-26,Ludhiana,31.5,39.2,72.4,5.1
2024-04-26,Nagpur,12.0,0.0,71.2,7.5
2024-04-26,Indore,33.6,0.0,69.4,7.6
2024-04-27,Delhi,23.5,35.4,76.7,0.1
2024-04-27,Karnal,22.7,0.0,48.5,9.0
2024-04-27,Ludhiana,17.8,49.1,30.3,14.9
2024-04-27,Nagpur,27.1,0.0,34.0,2.4
2024-04-27,Indore,19.8,11.0,31.1,7.8
2024-04-28,Delhi,27.4,0.0,83.3,11.8
2024-04-28,Karnal,39.2,0.0,70.3,9.1
2024-04-28,Ludhiana,27.5,22.4,75.2,10.5
2024-04-28,Nagpur,26.5,0.0,60.1,10.6
2024-04-28,Indore,20.5,14.4,43.1,6.0
2024-04-29,Delhi,25.0,8.0,67.4,9.9
2024-04-29,Karnal,36.0,0.0,61.8,8.8
2024-04-29,Ludhiana,22.9,0.0,67.0,14.7
2024-04-29,Nagpur,23.2,17.6,32.8,9.4
2024-04-29,Indore,39.1,6.9,54.0,3.4
2024-04-30,Delhi,21.9,0.0,75.0,6.1
2024-04-30,Karnal,36.1,0.0,31.7,14.3
2024-04-30,Ludhiana,13.0,0.0,66.8,0.9
2024-04-30,Nagpur,12.7,0.0,45.5,2.2
2024-04-30,Indore,19.8,0.0,85.1,14.2
2024-05-01,Delhi,17.2,4.9,38.7,8.6
2024-05-01,Karnal,22.5,41.8,76.1,9.9
2024-05-01,Ludhiana,11.0,0.0,30.2,5.3
2024-05-01,Nagpur,29.7,0.0,87.5,2.5
2024-05-01,Indore,19.8,0.0,59.0,7.3
2024-05-02,Delhi,34.9,41.5,49.7,2.4
2024-05-02,Karnal,17.6,0.0,47.2,11.8
2024-05-02,Ludhiana,12.0,0.0,67.7,7.9
2024-05-02,Nagpur,30.7,34.6,34.8,12.0
2024-05-02,Indore,14.4,42.9,30.8,6.4
2024-05-03,Delhi,38.9,0.0,61.6,1.7
2024-05-03,Karnal,27.9,0.0,84.3,6.2
2024-05-03,Ludhiana,39.6,0.0,54.1,13.2
2024-05-03,Nagpur,26.4,0.0,70.7,1.1
2024-05-03,Indore,31.0,0.0,34.0,6.5
2024-05-04,Delhi,13.9,0.0,80.3,13.6
2024-05-04,Karnal,37.2,47.4,80.8,2.4
2024-05-04,Ludhiana,20.8,0.0,66.3,14.8
2024-05-04,Nagpur,18.2,0.0,78.0,9.4
2024-05-04,Indore,12.2,0.0,61.4,5.8
2024-05-05,Delhi,10.5,0.0,54.7,12.3
2024-05-05,Karnal,38.1,0.0,46.3,5.4
2024-05-05,Ludhiana,17.2,0.0,82.8,13.2
2024-05-05,Nagpur,21.8,0.0,35.9,10.3
